fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
385,car,0.8961536288261414,2,193,599,604,791,,,,,,,
385,car,0.7723779082298279,3,1126,566,1475,723,,,,,,,
385,car,0.6340847611427307,4,779,562,908,607,,,,,,,
385,car,0.5430336594581604,5,394,586,668,714,,,,,,,
385,car,0.8884735107421875,12,751,601,1050,860,matricula,0.9461907148361206,840,793,925,812,2168JHN
385,car,0.8752675652503967,25,1646,853,1919,1075,,,,,,,
385,car,0.4691680371761322,7,1053,573,1221,649,,,,,,,
385,car,0.5369083881378174,51,1006,561,1087,598,,,,,,,
385,car,0.5774313807487488,46,570,584,760,689,,,,,,,
385,car,0.4307152330875397,50,586,584,786,672,,,,,,,
386,car,0.8822240233421326,1,98,623,391,855,matricula,0.7928177714347839,365,749,391,787,
386,car,0.8973855972290039,2,194,600,606,791,,,,,,,
386,car,0.7743399739265442,3,1125,566,1476,723,,,,,,,
386,car,0.693970799446106,4,780,560,907,608,,,,,,,
386,car,0.5760902166366577,5,393,586,669,713,,,,,,,
386,car,0.9001129269599915,12,745,601,1050,864,matricula,0.9339715242385864,835,796,921,815,2168JFV
386,car,0.8873312473297119,25,1648,853,1919,1074,,,,,,,
386,car,0.46976518630981445,7,1052,573,1222,648,,,,,,,
386,car,0.538744330406189,51,1009,561,1089,598,,,,,,,
386,car,0.5533645749092102,46,571,585,756,689,,,,,,,
386,car,0.4619126319885254,50,586,583,787,672,,,,,,,
387,car,0.8896505832672119,1,101,623,391,854,matricula,0.765299379825592,366,748,391,785,
387,car,0.8987677097320557,2,195,601,606,792,,,,,,,
387,car,0.7728477716445923,3,1126,566,1477,724,,,,,,,
387,car,0.6744672656059265,4,783,560,906,609,,,,,,,
387,car,0.5791763067245483,5,394,586,671,713,,,,,,,
387,car,0.9027423858642578,12,739,600,1051,870,matricula,0.9335124492645264,830,798,918,819,8168JF
387,car,0.9002962112426758,25,1650,853,1919,1074,,,,,,,
387,car,0.44613340497016907,7,1049,572,1220,647,,,,,,,
387,car,0.5090538859367371,51,1011,561,1090,598,,,,,,,
387,car,0.518976628780365,46,574,585,751,690,,,,,,,
387,car,0.4778032898902893,50,583,584,787,672,,,,,,,
388,car,0.8876024484634399,1,102,622,393,854,matricula,0.7270630598068237,368,747,393,785,
388,car,0.8918356895446777,2,196,601,609,794,,,,,,,
388,car,0.753856360912323,3,1130,567,1480,724,,,,,,,
388,car,0.6386775374412537,4,784,560,906,608,,,,,,,
388,car,0.546360433101654,5,396,586,672,712,,,,,,,
388,car,0.8934754729270935,12,734,601,1053,874,matricula,0.8818265795707703,825,802,914,822,8168JHV
388,car,0.8906940221786499,25,1653,855,1920,1075,,,,,,,
388,car,0.5077534317970276,51,1013,561,1092,597,,,,,,,
388,car,0.5208883285522461,46,579,585,750,690,,,,,,,
388,car,0.47462213039398193,50,583,584,787,672,,,,,,,
389,car,0.8878927230834961,1,104,621,396,854,matricula,0.7916317582130432,371,747,396,784,
389,car,0.8870287537574768,2,197,602,611,793,,,,,,,
389,car,0.7685943245887756,3,1132,568,1483,724,,,,,,,
389,car,0.5828782916069031,4,785,560,909,608,,,,,,,
389,car,0.5113308429718018,5,395,588,676,711,,,,,,,
389,car,0.8891245126724243,12,729,603,1055,877,matricula,0.9439293742179871,820,804,910,826,2168JHV
389,car,0.8873271346092224,25,1656,855,1920,1074,,,,,,,
389,car,0.46816250681877136,51,1015,561,1090,597,,,,,,,
389,car,0.4767620861530304,46,581,585,751,692,,,,,,,
389,car,0.5170591473579407,7,1054,572,1228,648,,,,,,,
390,car,0.8931864500045776,1,109,621,399,853,matricula,0.744665265083313,374,747,399,783,
390,car,0.8767849802970886,2,204,600,616,794,,,,,,,
390,car,0.7026145458221436,3,1136,567,1488,722,,,,,,,
390,car,0.5240024328231812,4,792,560,912,607,,,,,,,
390,car,0.5237993001937866,5,398,584,681,710,,,,,,,
390,car,0.8973337411880493,12,725,605,1056,880,matricula,0.9420886635780334,816,808,908,830,2168JHV
390,car,0.8863212466239929,25,1660,856,1920,1074,,,,,,,
390,car,0.4586186408996582,51,1018,561,1091,597,,,,,,,
390,car,0.4933270514011383,46,582,584,753,696,,,,,,,
390,car,0.5735167264938354,7,1057,571,1236,648,,,,,,,
391,car,0.8983235359191895,1,114,622,402,851,matricula,0.7386134266853333,379,745,402,782,
391,car,0.8611347675323486,2,208,599,621,793,,,,,,,
391,car,0.7238803505897522,3,1141,566,1494,722,,,,,,,
391,car,0.5815811157226562,4,793,561,917,607,,,,,,,
391,car,0.5571674704551697,5,412,583,685,710,,,,,,,
391,car,0.8994435667991638,12,722,605,1059,881,matricula,0.9542144536972046,811,811,906,833,3168JHY
391,car,0.8963930010795593,25,1665,857,1920,1075,,,,,,,
391,car,0.44843432307243347,51,1023,561,1092,597,,,,,,,
391,car,0.48764121532440186,46,586,583,756,699,,,,,,,
391,car,0.5621393918991089,7,1060,570,1239,648,,,,,,,
391,car,0.4389437437057495,50,598,581,796,668,,,,,,,
392,car,0.9006708860397339,1,120,621,410,850,matricula,0.6796938180923462,385,745,410,781,
392,car,0.8761420249938965,2,214,597,628,792,,,,,,,
392,car,0.7360353469848633,3,1145,566,1498,721,,,,,,,
392,car,0.5537569522857666,4,798,561,926,606,,,,,,,
392,car,0.6170191764831543,5,423,583,691,712,,,,,,,
392,car,0.9072241187095642,12,720,604,1063,884,matricula,0.9729182124137878,809,814,904,837,816JHV
392,car,0.8850172758102417,25,1672,858,1920,1074,,,,,,,
392,car,0.5146292448043823,51,1030,560,1100,598,,,,,,,
392,car,0.4990847110748291,46,597,583,767,696,,,,,,,
392,car,0.5926739573478699,7,1067,570,1246,648,,,,,,,
392,car,0.4780747890472412,50,604,581,803,665,,,,,,,
393,car,0.9063854217529297,1,127,621,416,849,matricula,0.6906701326370239,392,745,416,781,
393,car,0.8669909238815308,2,223,600,636,792,,,,,,,
393,car,0.7073725461959839,3,1152,566,1505,720,,,,,,,
393,car,0.6316191554069519,4,798,561,932,606,,,,,,,
393,car,0.584465503692627,5,427,582,699,712,,,,,,,
393,car,0.8964892029762268,12,716,604,1068,891,matricula,0.9521905183792114,808,817,904,842,B168JHD
393,car,0.8765671253204346,25,1680,860,1920,1074,,,,,,,
393,car,0.497724324464798,51,1035,560,1111,597,,,,,,,
393,car,0.4723937213420868,46,603,583,768,691,,,,,,,
393,car,0.4806634187698364,7,1073,568,1249,646,,,,,,,
393,car,0.4184149205684662,50,610,581,806,665,,,,,,,
394,car,0.905109167098999,1,136,621,421,847,matricula,0.6944783329963684,400,744,421,781,
394,car,0.8916652202606201,2,231,601,643,791,,,,,,,
394,car,0.7088807821273804,3,1161,566,1514,720,,,,,,,
394,car,0.572819173336029,4,802,560,938,605,,,,,,,
394,car,0.5870692729949951,5,430,583,707,716,,,,,,,
394,car,0.8837034702301025,12,714,603,1072,897,matricula,0.9442055225372314,806,820,903,844,8168JFM
394,car,0.8656005859375,25,1688,861,1920,1075,,,,,,,
394,car,0.4910230338573456,51,1042,560,1117,597,,,,,,,
394,car,0.44252946972846985,46,612,581,800,692,,,,,,,
394,car,0.6101066470146179,7,1081,569,1259,647,,,,,,,
395,car,0.8648437261581421,1,146,619,432,847,matricula,0.6458520889282227,409,742,432,780,
395,car,0.8784582018852234,2,239,598,646,788,,,,,,,
395,car,0.7765405774116516,3,1169,564,1521,719,,,,,,,
395,car,0.5305362343788147,4,819,560,951,605,,,,,,,
395,car,0.570762038230896,5,440,582,714,711,,,,,,,
395,car,0.8818107843399048,12,711,604,1077,901,matricula,0.9353103041648865,804,825,902,850,3168JHV
395,car,0.8551486730575562,25,1697,864,1920,1075,,,,,,,
395,car,0.4336863160133362,51,1054,561,1123,598,,,,,,,
395,car,0.49667486548423767,46,619,582,797,691,,,,,,,
395,car,0.6198400855064392,7,1087,569,1269,646,,,,,,,
395,car,0.4379878640174866,50,621,580,821,663,,,,,,,
396,car,0.8878679871559143,1,157,618,442,846,matricula,0.5366012454032898,418,742,442,779,
396,car,0.8637592792510986,2,249,596,653,787,,,,,,,
396,car,0.7386296391487122,3,1178,565,1531,718,,,,,,,
396,car,0.582378089427948,4,825,559,956,603,,,,,,,
396,car,0.591636598110199,5,448,581,726,710,,,,,,,
396,car,0.8922325372695923,12,709,607,1083,905,matricula,0.9379905462265015,800,828,901,855,8668JHM
396,car,0.8241377472877502,25,1709,871,1920,1077,,,,,,,
396,car,0.4592772126197815,51,1066,561,1133,599,,,,,,,
396,car,0.4922308623790741,46,621,581,801,690,,,,,,,
396,car,0.5228307843208313,7,1102,569,1272,645,,,,,,,
397,car,0.8808377385139465,1,168,618,454,845,matricula,0.7096695899963379,428,741,454,778,
397,car,0.8737339973449707,2,259,596,666,789,,,,,,,
397,car,0.7358637452125549,3,1189,565,1541,719,,,,,,,
397,car,0.6341524720191956,4,838,559,964,602,,,,,,,
397,car,0.5432177782058716,5,455,580,736,710,,,,,,,
397,car,0.8791282773017883,12,707,609,1092,909,matricula,0.9622119665145874,799,832,901,860,8168JHY
397,car,0.8116613030433655,25,1720,875,1920,1077,,,,,,,
397,car,0.47794583439826965,46,627,580,811,692,,,,,,,
397,car,0.6263536810874939,7,1109,568,1293,646,,,,,,,
398,car,0.88907790184021,1,180,619,464,844,matricula,0.7429578900337219,439,741,464,777,
398,car,0.8907414078712463,2,271,597,680,788,,,,,,,
398,car,0.7196696400642395,3,1197,564,1553,719,,,,,,,
398,car,0.6558990478515625,4,847,560,973,602,,,,,,,
398,car,0.627146303653717,5,469,578,745,710,,,,,,,
398,car,0.8780050873756409,12,704,611,1100,915,matricula,0.9648387432098389,797,836,898,865,B168JHV
398,car,0.774289071559906,25,1733,878,1920,1076,,,,,,,
398,car,0.48100578784942627,46,623,578,818,697,,,,,,,
398,car,0.6055207252502441,7,1118,568,1303,646,,,,,,,
399,car,0.890712559223175,1,194,618,472,843,matricula,0.7015274167060852,450,738,472,776,
399,car,0.9083651900291443,2,282,597,688,788,,,,,,,
399,car,0.6797260046005249,3,1206,561,1564,719,,,,,,,
399,car,0.6270361542701721,4,856,559,981,601,,,,,,,
399,car,0.6134577393531799,5,479,578,758,711,,,,,,,
399,car,0.8813401460647583,12,701,612,1110,918,matricula,0.9559558033943176,793,839,898,869,8168JHM
399,car,0.7885825037956238,25,1746,882,1920,1076,,,,,,,
399,car,0.5608002543449402,7,1130,568,1316,645,,,,,,,
400,car,0.8916894793510437,1,207,616,487,841,matricula,0.6019905209541321,462,738,487,774,
400,car,0.8506994843482971,2,296,595,697,784,,,,,,,
400,car,0.8045052289962769,3,1218,560,1576,718,,,,,,,
400,car,0.6671703457832336,4,870,558,990,601,,,,,,,
400,car,0.6603860259056091,5,494,578,770,708,,,,,,,
400,car,0.9089732766151428,12,699,613,1119,921,matricula,0.9568108916282654,790,842,897,874,E168JHV
400,car,0.7857173085212708,25,1760,886,1920,1075,,,,,,,
400,car,0.5455115437507629,7,1138,566,1322,642,,,,,,,
400,car,0.4681205153465271,46,664,574,842,691,matricula,0.7178165316581726,695,586,757,612,IV12
401,car,0.8933795690536499,1,220,615,507,838,,,,,,,
401,car,0.8594481945037842,2,307,594,717,783,,,,,,,
401,car,0.7478762865066528,3,1231,558,1589,717,,,,,,,
401,car,0.6534256339073181,4,880,556,1001,599,,,,,,,
401,car,0.5305063128471375,5,509,579,778,707,,,,,,,
401,car,0.9021747708320618,12,697,610,1128,928,matricula,0.9625453948974609,788,846,895,879,B68JHM
401,car,0.7354032397270203,25,1775,891,1920,1076,,,,,,,
401,car,0.6081616878509521,7,1149,564,1333,640,,,,,,,
401,car,0.40177834033966064,51,1117,552,1186,595,,,,,,,
402,car,0.8988468050956726,1,234,615,515,837,,,,,,,
402,car,0.8778598308563232,2,324,593,756,781,,,,,,,
402,car,0.6569820046424866,3,1242,557,1603,716,,,,,,,
402,car,0.6537925601005554,4,893,556,1013,599,,,,,,,
402,car,0.9002008438110352,12,695,609,1139,937,matricula,0.9581065773963928,786,850,893,883,8168JHM
402,car,0.712830126285553,25,1790,894,1920,1075,,,,,,,
402,car,0.6399105787277222,7,1161,563,1357,642,,,,,,,
403,car,0.861508309841156,1,249,612,528,835,,,,,,,
403,car,0.8496779799461365,2,334,594,776,781,,,,,,,
403,car,0.7192869782447815,3,1253,557,1614,716,,,,,,,
403,car,0.6294410228729248,4,901,554,1024,598,,,,,,,
403,car,0.9072473049163818,12,691,607,1150,944,matricula,0.949539303779602,780,854,891,888,868JHV
403,car,0.707854151725769,25,1805,899,1920,1077,,,,,,,
403,car,0.6957187652587891,7,1176,562,1360,641,,,,,,,
403,car,0.46735310554504395,5,530,577,793,699,,,,,,,
403,car,0.47268733382225037,51,1139,550,1213,593,,,,,,,
404,car,0.8798474073410034,1,262,611,539,833,,,,,,,
404,car,0.8744465708732605,2,350,592,777,777,,,,,,,
404,car,0.7492526173591614,3,1264,556,1628,716,,,,,,,
404,car,0.6367079615592957,4,914,554,1037,599,,,,,,,
404,car,0.9235313534736633,12,687,606,1161,949,matricula,0.9472866654396057,774,859,888,894,BG6BJHM
404,car,0.571246325969696,25,1820,906,1920,1078,,,,,,,
404,car,0.6448996067047119,7,1186,562,1374,640,,,,,,,
404,car,0.4960263967514038,5,544,576,801,700,,,,,,,
405,car,0.8806490898132324,1,276,612,551,832,matricula,0.6290596723556519,525,736,550,768,
405,car,0.8722630739212036,2,361,590,800,777,,,,,,,
405,car,0.714402973651886,3,1278,554,1642,715,,,,,,,
405,car,0.6972591876983643,4,924,552,1048,597,,,,,,,
405,car,0.9158346652984619,12,680,606,1168,957,matricula,0.9271549582481384,768,863,881,898,8168JHV
405,car,0.656691312789917,25,1834,912,1920,1078,,,,,,,
405,car,0.6713714599609375,7,1197,559,1385,638,,,,,,,
405,car,0.4805741310119629,51,1165,550,1231,592,,,,,,,
406,car,0.834613025188446,1,292,608,564,830,,,,,,,
406,car,0.847145140171051,2,374,589,792,777,,,,,,,
406,car,0.6942324638366699,3,1290,554,1657,715,,,,,,,
406,car,0.6317799687385559,4,936,551,1061,597,,,,,,,
406,car,0.914202094078064,12,674,605,1178,964,matricula,0.9520614743232727,760,867,874,904,2168JHM
406,car,0.5679579377174377,25,1851,923,1919,1079,,,,,,,
406,car,0.6953012347221375,7,1210,561,1406,638,,,,,,,
406,car,0.41781187057495117,51,1176,549,1251,591,,,,,,,
406,car,0.4484889805316925,5,570,572,844,688,,,,,,,
407,car,0.8765658140182495,1,305,606,578,828,,,,,,,
407,car,0.8353760242462158,2,389,588,784,775,,,,,,,
407,car,0.7573373913764954,3,1303,552,1671,714,,,,,,,
407,car,0.6755850911140442,4,946,550,1075,597,,,,,,,
407,car,0.9205904603004456,12,668,604,1188,971,matricula,0.9591591954231262,751,870,868,910,068JHM
407,car,0.5507685542106628,25,1869,937,1919,1079,,,,,,,
407,car,0.6635782718658447,7,1220,559,1414,635,,,,,,,
407,car,0.5757326483726501,5,578,571,853,689,,,,,,,
408,car,0.8668363690376282,1,319,605,590,825,matricula,0.5543808341026306,564,731,590,764,
408,car,0.7948823571205139,2,404,585,803,774,,,,,,,
408,car,0.7687637209892273,3,1317,550,1686,712,,,,,,,
408,car,0.6595563292503357,4,960,548,1089,593,,,,,,,
408,car,0.9261529445648193,12,660,602,1198,980,matricula,0.9749411344528198,745,872,861,914,8168JHM
408,car,0.7173701524734497,7,1237,558,1423,636,,,,,,,
409,car,0.8512749671936035,1,335,604,609,823,,,,,,,
409,car,0.8071422576904297,2,421,586,834,773,,,,,,,
409,car,0.703027069568634,3,1332,548,1704,711,,,,,,,
409,car,0.5780353546142578,4,969,548,1105,590,,,,,,,
409,car,0.9226069450378418,12,653,601,1208,984,matricula,0.969541609287262,732,875,852,918,8168JM
409,car,0.7007278800010681,7,1247,556,1441,637,,,,,,,
410,car,0.866334855556488,1,351,603,622,821,,,,,,,
410,car,0.8211265206336975,2,435,584,838,774,,,,,,,
410,car,0.7741931676864624,3,1346,544,1720,709,,,,,,,
410,car,0.5332906246185303,4,983,544,1116,586,,,,,,,
410,car,0.92336505651474,12,645,595,1220,986,matricula,0.9622958302497864,724,879,841,924,068JHM
410,car,0.5956450700759888,7,1263,553,1461,633,,,,,,,
410,car,0.45431941747665405,5,625,568,870,661,,,,,,,
411,car,0.8649083971977234,1,367,598,634,818,matricula,0.6553722620010376,609,724,634,758,
411,car,0.8197080492973328,2,453,581,846,772,,,,,,,
411,car,0.812019944190979,3,1363,543,1741,708,,,,,,,
411,car,0.6213546991348267,4,996,542,1131,585,,,,,,,
411,car,0.9199474453926086,12,637,594,1231,994,matricula,0.9652460813522339,714,881,832,926,8168JHD
411,car,0.5854815244674683,7,1281,551,1476,631,,,,,,,
411,car,0.407184898853302,59,1282,549,1407,628,,,,,,,
411,car,0.44040578603744507,5,646,563,866,636,matricula,0.5129693150520325,648,565,694,580,
411,car,0.4382033348083496,51,1244,541,1314,578,,,,,,,
412,car,0.8650866150856018,1,385,597,658,815,,,,,,,
412,car,0.7514684796333313,2,467,577,857,762,,,,,,,
412,car,0.8518067002296448,3,1378,540,1759,707,,,,,,,
412,car,0.6497672200202942,4,1016,540,1146,582,,,,,,,
412,car,0.9307525157928467,12,628,591,1242,999,matricula,0.957345724105835,703,882,819,929,8168JHM
412,car,0.6112931370735168,7,1294,548,1481,629,,,,,,,
412,car,0.567216157913208,51,1260,539,1324,576,,,,,,,
413,car,0.8481673002243042,1,401,594,682,812,,,,,,,
413,car,0.765238344669342,2,484,574,863,739,,,,,,,
413,car,0.8140091896057129,3,1391,539,1781,705,,,,,,,
413,car,0.5963261723518372,4,1031,537,1165,580,,,,,,,
413,car,0.9318205118179321,12,619,589,1254,1005,matricula,0.9575530290603638,688,885,805,935,8168JHM
413,car,0.6349895000457764,7,1308,546,1495,627,,,,,,,
413,car,0.521388828754425,51,1275,538,1343,575,,,,,,,
414,car,0.8651619553565979,1,418,591,690,809,,,,,,,
414,car,0.7103779911994934,2,503,573,872,719,,,,,,,
414,car,0.8146578073501587,3,1410,538,1799,704,,,,,,,
414,car,0.5965710878372192,4,1047,535,1178,577,,,,,,,
414,car,0.9299301505088806,12,610,586,1267,1012,matricula,0.960054874420166,676,887,795,938,3168U
414,car,0.5555388927459717,7,1327,544,1520,624,,,,,,,
414,car,0.42739343643188477,51,1289,536,1358,573,,,,,,,
414,car,0.4228290021419525,5,691,555,982,607,,,,,,,
415,car,0.8827486634254456,1,437,589,701,807,matricula,0.5705812573432922,673,714,701,744,
415,car,0.6869029402732849,2,520,574,861,717,,,,,,,
415,car,0.7760369181632996,3,1428,534,1817,702,,,,,,,
415,car,0.6339946985244751,4,1061,533,1192,575,,,,,,,
415,car,0.9273281693458557,12,599,587,1279,1018,matricula,0.9519118666648865,662,890,776,942,2168JHM
415,car,0.6703217625617981,7,1344,542,1546,622,,,,,,,
415,car,0.44398272037506104,51,1304,532,1379,572,,,,,,,
415,car,0.4190191328525543,5,706,551,1009,601,,,,,,,
415,car,0.4386954605579376,59,1339,539,1487,620,,,,,,,
416,car,0.8739985823631287,1,453,586,716,803,,,,,,,
416,car,0.7439038157463074,2,536,573,861,710,,,,,,,
416,car,0.7375059723854065,3,1444,531,1840,700,,,,,,,
416,car,0.6318791508674622,4,1080,534,1206,573,,,,,,,
416,car,0.9290305376052856,12,588,586,1289,1022,matricula,0.9587278366088867,648,891,761,945,8168J
416,car,0.6389102935791016,7,1360,540,1565,620,,,,,,,
416,car,0.4176333248615265,51,1323,530,1402,572,,,,,,,
416,car,0.4630352258682251,5,720,547,1035,605,,,,,,,
416,car,0.4675138294696808,59,1358,539,1502,620,,,,,,,
417,car,0.8672834038734436,1,471,583,730,802,,,,,,,
417,car,0.743520975112915,2,552,571,867,706,,,,,,,
417,car,0.7998684048652649,3,1464,529,1862,699,,,,,,,
417,car,0.6712706685066223,4,1095,531,1226,572,,,,,,,
417,car,0.9297657608985901,12,575,585,1300,1027,matricula,0.9236192107200623,632,892,744,947,8168UH
417,car,0.6791064143180847,7,1380,537,1593,620,,,,,,,
417,car,0.401841402053833,51,1344,528,1415,571,,,,,,,
417,car,0.5559007525444031,5,733,543,1047,602,,,,,,,
417,car,0.499144047498703,59,1376,535,1534,617,,,,,,,
418,car,0.8668248057365417,1,491,581,741,799,,,,,,,
418,car,0.719931960105896,2,575,569,871,698,,,,,,,
418,car,0.8423993587493896,3,1482,525,1882,698,,,,,,,
418,car,0.708106517791748,4,1114,526,1239,571,,,,,,,
418,car,0.9278654456138611,12,564,584,1310,1031,matricula,0.9391233921051025,617,893,724,950,B168JHM
418,car,0.6309205889701843,7,1398,533,1607,616,,,,,,,
418,car,0.4689181447029114,5,748,541,1067,605,,,,,,,
419,car,0.8418134450912476,1,510,579,749,793,,,,,,,
419,car,0.6673731803894043,2,592,565,872,683,,,,,,,
419,car,0.8577897548675537,3,1497,523,1906,696,,,,,,,
419,car,0.7192621231079102,4,1131,523,1257,568,,,,,,,
419,car,0.9482945799827576,12,552,582,1319,1036,matricula,0.9434086680412292,600,895,709,952,016BJ
419,car,0.5751460194587708,7,1417,531,1618,614,,,,,,,
419,car,0.4456419050693512,5,768,540,1087,601,,,,,,,
419,car,0.4241902530193329,51,1375,524,1445,565,,,,,,,
420,car,0.8180087804794312,1,529,577,764,788,,,,,,,
420,car,0.5603905916213989,2,610,567,883,670,,,,,,,
420,car,0.7956064343452454,3,1518,521,1920,694,,,,,,,
420,car,0.6780694723129272,4,1140,521,1276,564,,,,,,,
420,car,0.9494678378105164,12,538,583,1328,1040,matricula,0.9511328935623169,584,897,685,953,0168JHM
420,car,0.6688716411590576,7,1431,531,1631,611,,,,,,,
420,car,0.4484739303588867,5,786,536,1111,596,,,,,,,
420,car,0.4194101393222809,51,1387,520,1466,559,,,,,,,
421,car,0.7686638236045837,1,546,574,776,787,,,,,,,
421,car,0.7675120830535889,3,1536,520,1920,693,,,,,,,
421,car,0.6719467043876648,4,1157,516,1291,562,,,,,,,
421,car,0.9513531923294067,12,528,583,1337,1044,matricula,0.9282369017601013,565,895,668,954,0168JD
421,car,0.5968997478485107,7,1448,526,1643,608,,,,,,,
421,car,0.5001087188720703,51,1402,516,1485,552,,,,,,,
421,car,0.4639543890953064,59,1445,524,1585,604,,,,,,,
422,car,0.7684020400047302,1,564,573,780,767,,,,,,,
422,car,0.7361761331558228,3,1559,520,1920,688,,,,,,,
422,car,0.7231186032295227,4,1177,513,1313,560,,,,,,,
422,car,0.9503342509269714,12,515,583,1348,1047,matricula,0.9132933616638184,547,894,645,953,0168JHM
422,car,0.5945342183113098,7,1468,524,1654,603,,,,,,,
422,car,0.5493228435516357,51,1420,512,1504,549,,,,,,,
422,car,0.5273908972740173,59,1466,522,1595,601,,,,,,,
423,car,0.8122444152832031,1,583,569,784,748,,,,,,,
423,car,0.794884979724884,3,1579,519,1920,685,,,,,,,
423,car,0.6977026462554932,4,1196,512,1333,558,,,,,,,
423,car,0.9417250752449036,12,498,584,1356,1050,matricula,0.8909295797348022,531,893,625,954,8162JHM
423,car,0.6374924182891846,7,1487,522,1674,600,,,,,,,
423,car,0.5980439782142639,51,1440,510,1524,548,,,,,,,
423,car,0.49845412373542786,59,1487,520,1616,598,,,,,,,
423,car,0.47238707542419434,69,1376,511,1409,538,,,,,,,
423,car,0.4759902358055115,2,662,554,945,642,,,,,,,
424,car,0.7178066968917847,1,602,568,786,726,,,,,,,
424,car,0.7634203433990479,3,1597,515,1920,680,,,,,,,
424,car,0.7036866545677185,4,1218,511,1351,554,,,,,,,
424,car,0.9352095723152161,12,486,578,1365,1052,matricula,0.8979649543762207,511,887,601,950,863JHV
424,car,0.5881034135818481,7,1511,519,1702,599,,,,,,,
424,car,0.5586338639259338,51,1460,505,1547,546,,,,,,,
424,car,0.4204201400279999,59,1511,518,1638,594,,,,,,,
424,car,0.45493704080581665,69,1394,509,1430,537,,,,,,,
424,car,0.43557581305503845,2,678,535,1074,632,,,,,,,
425,car,0.8045479655265808,1,620,565,788,707,,,,,,,
425,car,0.7242994904518127,3,1621,513,1920,678,,,,,,,
425,car,0.7167184352874756,4,1236,508,1368,552,,,,,,,
425,car,0.9437575936317444,12,472,574,1377,1052,matricula,0.744796097278595,489,885,576,948,8162JHY
425,car,0.6923277974128723,7,1529,517,1735,597,,,,,,,
425,car,0.5141075253486633,51,1484,503,1571,546,,,,,,,
425,car,0.4754433333873749,59,1532,516,1678,593,,,,,,,
425,car,0.41977012157440186,69,1414,509,1451,536,,,,,,,
425,car,0.5289447903633118,2,693,535,1047,625,,,,,,,
426,car,0.7442210912704468,1,640,562,794,695,,,,,,,
426,car,0.7076718807220459,3,1642,511,1920,675,,,,,,,
426,car,0.7132323384284973,4,1256,505,1384,550,,,,,,,
426,car,0.9440210461616516,12,457,572,1386,1052,matricula,0.7415585517883301,471,881,552,946,212UIN
426,car,0.7162866592407227,7,1549,512,1760,596,,,,,,,
426,car,0.4523336887359619,69,1434,507,1471,535,,,,,,,
426,car,0.44705548882484436,2,712,530,1056,621,,,,,,,
427,car,0.5965102314949036,1,660,560,801,686,,,,,,,
427,car,0.7390760779380798,3,1665,512,1920,673,,,,,,,
427,car,0.6593681573867798,4,1278,502,1405,547,,,,,,,
427,car,0.9490819573402405,12,440,567,1395,1053,matricula,0.7193495631217957,455,878,532,942,82JN
427,car,0.7132032513618469,7,1573,510,1787,598,,,,,,,
427,car,0.46077603101730347,69,1453,506,1494,533,,,,,,,
427,car,0.5121893286705017,2,735,530,1059,612,,,,,,,
428,car,0.7908177375793457,3,1689,516,1920,672,,,,,,,
428,car,0.6916647553443909,4,1296,501,1427,546,,,,,,,
428,car,0.943023681640625,12,425,561,1404,1054,matricula,0.5149233937263489,438,875,511,936,00UN
428,car,0.6854051351547241,7,1596,508,1802,595,,,,,,,
428,car,0.4043129086494446,51,1552,498,1635,543,,,,,,,
429,car,0.8275598287582397,3,1713,517,1920,671,,,,,,,
429,car,0.6848850846290588,4,1316,500,1449,543,,,,,,,
429,car,0.9408302307128906,12,411,554,1414,1053,,,,,,,
429,car,0.7230916619300842,7,1619,507,1831,595,,,,,,,
429,car,0.48398634791374207,51,1571,495,1657,537,,,,,,,
430,car,0.827494204044342,3,1736,519,1920,669,,,,,,,
430,car,0.6352410316467285,4,1334,498,1471,540,,,,,,,
430,car,0.9312037229537964,12,399,551,1428,1052,,,,,,,
430,car,0.675014853477478,7,1641,505,1845,590,,,,,,,
430,car,0.4685196280479431,51,1593,493,1679,532,,,,,,,
430,car,0.46488210558891296,46,1157,516,1347,599,,,,,,,
430,car,0.4814685881137848,59,1642,502,1781,586,,,,,,,
431,car,0.7515112161636353,3,1762,523,1920,667,,,,,,,
431,car,0.4896848499774933,4,1355,496,1493,537,,,,,,,
431,car,0.9313955307006836,12,385,539,1456,1053,,,,,,,
431,car,0.6739364862442017,7,1668,502,1889,590,,,,,,,
431,car,0.6388744711875916,46,1166,514,1370,598,,,,,,,
432,car,0.6879965662956238,3,1786,546,1920,668,,,,,,,
432,car,0.5892601013183594,4,1378,494,1515,536,,,,,,,
432,car,0.9410699605941772,12,372,534,1444,1052,,,,,,,
432,car,0.4360009729862213,7,1707,501,1915,595,,,,,,,
432,car,0.5918499827384949,46,1186,511,1390,599,,,,,,,
432,car,0.4418776035308838,69,1563,490,1605,521,,,,,,,
432,car,0.5416581630706787,51,1638,489,1725,527,,,,,,,
432,car,0.632798433303833,59,1688,498,1876,585,,,,,,,
433,car,0.6702814698219299,3,1814,554,1920,665,,,,,,,
433,car,0.5620468854904175,4,1404,492,1541,535,,,,,,,
433,car,0.9454136490821838,12,362,536,1443,1051,,,,,,,
433,car,0.6245100498199463,46,1200,509,1412,599,,,,,,,
433,car,0.5184018611907959,51,1661,487,1755,525,,,,,,,
